# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
79200 0.0791505 4.03631
79300 0.0792505 4.06289
79400 0.0793505 4.06109
79500 0.0794505 4.01908
79600 0.0795505 4.0376
79700 0.0796505 4.1008
79800 0.0797505 4.14608
79900 0.0798505 4.12454
80000 0.0799505 4.18695
80100 0.0800505 4.14135
80200 0.0801505 4.19832
80300 0.0802505 4.15904
80400 0.0803505 4.03927
80500 0.0804505 4.10847
80600 0.0805505 4.17415
80700 0.0806505 4.14433
80800 0.0807505 4.09145
80900 0.0808505 4.1625
81000 0.0809505 4.13994
81100 0.0810505 4.20526
81200 0.0811505 4.16895
81300 0.0812505 4.10434
81400 0.0813505 4.14759
81500 0.0814505 4.19848
81600 0.0815505 4.14013
81700 0.0816505 4.18172
81800 0.0817505 4.18081
81900 0.0818505 4.30859
82000 0.0819505 4.31973
82100 0.0820505 4.27805
82200 0.0821505 4.28887
82300 0.0822505 4.18874
82400 0.0823505 4.22641
82500 0.0824505 4.22119
82600 0.0825505 4.16116
82700 0.0826505 4.24804
82800 0.0827505 4.26408
82900 0.0828505 4.21414
83000 0.0829505 4.19338
83100 0.0830505 4.24025
83200 0.0831505 4.30211
83300 0.0832505 4.26774
83400 0.0833505 4.36234
83500 0.0834505 4.34005
83600 0.0835505 4.33294
83700 0.0836505 4.36362
83800 0.0837505 4.16759
83900 0.0838505 4.13149
84000 0.0839505 4.24472
84100 0.0840505 4.24059
84200 0.0841505 4.29404
84300 0.0842505 4.30291
84400 0.0843505 4.28547
84500 0.0844505 4.3188
84600 0.0845505 4.41455
84700 0.0846505 4.35889
84800 0.0847505 4.37929
84900 0.0848505 4.32583
85000 0.0849505 4.20404
85100 0.0850505 4.21222
85200 0.0851505 4.28864
85300 0.0852505 4.35765
85400 0.0853505 4.46003
85500 0.0854505 4.51768
85600 0.0855505 4.46054
85700 0.0856505 4.4597
85800 0.0857505 4.32743
85900 0.0858505 4.34478
86000 0.0859505 4.36377
86100 0.0860505 4.39634
86200 0.0861505 4.32295
86300 0.0862505 4.32663
86400 0.0863505 4.32882
86500 0.0864505 4.33184
86600 0.0865505 4.41024
86700 0.0866505 4.4521
86800 0.0867505 4.51656
86900 0.0868505 4.55353
87000 0.0869505 4.45736
87100 0.0870505 4.46316
87200 0.0871505 4.39597
